iter	Passed	Remaining
732	4398	13604
733	4404	13598
734	4410	13591
735	4416	13585
736	4422	13578
737	4427	13570
738	4433	13564
739	4439	13558
740	4445	13553
741	4452	13548
742	4458	13542
743	4463	13535
744	4469	13529
745	4475	13522
746	4481	13517
747	4487	13511
748	4493	13505
749	4500	13501
750	4507	13497
751	4513	13492
752	4519	13487
753	4526	13482
754	4532	13478
755	4539	13473
756	4545	13468
757	4551	13463
758	4558	13459
759	4564	13453
760	4571	13449
761	4577	13444
762	4584	13440
763	4589	13433
764	4596	13428
765	4602	13421
766	4608	13416
767	4614	13411
768	4620	13405
769	4626	13400
770	4632	13393
771	4638	13386
772	4644	13382
773	4650	13375
774	4656	13368
775	4662	13361
776	4668	13355
777	4674	13349
778	4680	13344
779	4686	13337
780	4692	13331
781	4698	13325
782	4704	13319
783	4710	13313
784	4716	13307
785	4722	13301
786	4727	13294
787	4734	13289
788	4740	13285
789	4746	13278
790	4752	13272
791	4758	13266
792	4764	13259
793	4770	13254
794	4776	13247
795	4782	13240
796	4787	13233
797	4793	13227
798	4799	13221
799	4805	13215
800	4811	13209
801	4817	13203
802	4823	13196
803	4829	13190
804	4835	13185
805	4841	13178
806	4847	13171
807	4852	13165
808	4858	13158
809	4864	13151
810	4870	13145
811	4876	13139
812	4882	13132
813	4887	13125
814	4893	13120
815	4899	13113
816	4905	13106
817	4911	13100
818	4917	13094
819	4922	13087
820	4928	13081
821	4934	13075
822	4940	13069
823	4947	13064
824	4952	13057
825	4958	13050
826	4964	13043
827	4970	13037
828	4975	13030
829	4981	13024
830	4987	13018
831	4993	13011
832	4999	13006
833	5005	13000
834	5011	12993
835	5017	12987
836	5023	12981
837	5029	12976
838	5035	12970
839	5041	12964
840	5047	12958
841	5053	12952
842	5059	12945
843	5065	12939
844	5071	12932
845	5077	12926
846	5082	12920
847	5088	12912
848	5094	12906
849	5100	12900
850	5106	12894
851	5111	12887
852	5117	12881
853	5123	12874
854	5129	12868
855	5135	12862
856	5141	12855
857	5146	12849
858	5152	12842
859	5158	12836
860	5164	12829
861	5169	12823
862	5175	12816
863	5181	12809
864	5187	12803
865	5193	12797
866	5198	12790
867	5204	12784
868	5210	12778
869	5216	12771
870	5222	12765
871	5228	12759
872	5234	12753
873	5240	12747
874	5245	12740
875	5252	12735
876	5259	12731
877	5264	12724
878	5271	12718
879	5277	12713
880	5283	12707
881	5288	12700
882	5294	12694
883	5300	12688
884	5307	12683
885	5313	12678
886	5319	12671
887	5325	12666
888	5331	12659
889	5336	12652
890	5342	12646
891	5348	12640
892	5354	12633
893	5360	12628
894	5366	12622
895	5372	12615
896	5378	12609
897	5384	12603
898	5390	12596
899	5396	12590
900	5402	12585
901	5407	12578
902	5413	12571
903	5419	12565
904	5425	12559
905	5431	12552
906	5436	12546
907	5442	12540
908	5448	12533
909	5454	12526
910	5459	12520
911	5465	12514
912	5471	12506
913	5477	12500
914	5483	12494
915	5488	12487
916	5495	12482
917	5501	12476
918	5506	12470
919	5513	12464
920	5519	12458
921	5524	12452
922	5531	12446
923	5536	12440
924	5542	12433
925	5548	12427
926	5554	12421
927	5560	12414
928	5565	12407
929	5571	12400
930	5577	12394
931	5583	12388
932	5589	12382
933	5594	12376
934	5600	12369
935	5606	12363
936	5612	12356
937	5617	12349
938	5624	12344
939	5629	12337
940	5635	12331
941	5641	12325
942	5647	12319
943	5653	12313
944	5659	12307
945	5665	12301
946	5671	12295
947	5677	12288
948	5682	12282
949	5688	12275
950	5694	12269
951	5700	12263
952	5706	12257
953	5711	12249
954	5717	12243
955	5723	12237
956	5729	12230
957	5735	12224
958	5741	12218
959	5746	12211
960	5752	12204
961	5757	12198
962	5763	12191
963	5769	12185
964	5775	12180
965	5782	12174
966	5787	12168
967	5794	12162
968	5799	12156
969	5805	12150
970	5811	12144
971	5817	12137
972	5823	12132
973	5829	12125
974	5835	12119
975	5840	12112
976	5846	12106
977	5852	12099
978	5858	12093
979	5864	12087
980	5869	12080
981	5875	12073
982	5881	12068
983	5887	12062
984	5893	12055
985	5899	12049
986	5905	12043
987	5910	12036
988	5916	12030
989	5922	12023
990	5927	12017
991	5934	12012
992	5940	12005
993	5945	11999
994	5951	11993
995	5957	11987
996	5963	11981
997	5969	11975
998	5975	11969
999	5982	11964
1000	5987	11957
1001	5993	11950
1002	5999	11945
1003	6005	11938
1004	6011	11932
1005	6017	11927
1006	6023	11921
1007	6029	11914
1008	6034	11908
1009	6040	11901
1010	6046	11895
1011	6052	11889
1012	6058	11883
1013	6064	11877
1014	6070	11871
1015	6076	11865
1016	6082	11859
1017	6087	11852
1018	6093	11845
1019	6099	11839
1020	6105	11833
1021	6111	11827
1022	6117	11822
1023	6123	11816
1024	6129	11810
1025	6135	11804
1026	6141	11798
1027	6147	11792
1028	6153	11786
1029	6158	11779
1030	6164	11773
1031	6170	11767
1032	6176	11760
1033	6182	11754
1034	6188	11748
1035	6193	11742
1036	6199	11736
1037	6205	11729
1038	6211	11723
1039	6217	11717
1040	6222	11710
1041	6228	11704
1042	6234	11697
1043	6240	11691
1044	6246	11685
1045	6251	11679
1046	6257	11671
1047	6263	11666
